exchange,symbol,baseAsset,quoteAsset,volume,category
Binance,SIGNBNB,SIGNBNB,Other,7.19252921,Low Volume
Binance,MOBBTC,MOBBTC,Other,7.17728236,Low Volume
Binance,MORPHOBNB,MORPHOBNB,Other,7.1172108,Low Volume
Binance,VIDTBTC,VIDTBTC,Other,7.09601685,Low Volume
Binance,ZILBTC,ZILBTC,Other,7.0514755,Low Volume
Binance,POLSBTC,POLSBTC,Other,6.9915463,Low Volume
Binance,VETETH,VETETH,Other,6.93515354,Low Volume
Binance,PAXGBTC,PAXGBTC,Other,6.92469325,Low Volume
Binance,WAVESBTC,WAVESBTC,Other,6.92364106,Low Volume
Binance,TAOBTC,TAOBTC,Other,6.84137272,Low Volume
Binance,COSBTC,COSBTC,Other,6.71418342,Low Volume
Binance,PNTBTC,PNTBTC,Other,6.70713534,Low Volume
Binance,BAKEBTC,BAKEBTC,Other,6.6703074,Low Volume
Binance,ENABTC,ENABTC,Other,6.64999232,Low Volume
Binance,CBNB,CBNB,Other,6.59008931,Low Volume
Binance,ACABTC,ACABTC,Other,6.53685948,Low Volume
Binance,DOTBTC,DOTBTC,Other,6.49677735,Low Volume
Binance,MATICBTC,MATICBTC,Other,6.45868614,Low Volume
Binance,AAVEBTC,AAVEBTC,Other,6.40914187,Low Volume
Binance,RADBTC,RADBTC,Other,6.31289871,Low Volume
Binance,SNTBTC,SNTBTC,Other,6.22627057,Low Volume
Binance,SBNB,SBNB,Other,6.2167921,Low Volume
Binance,TREEBNB,TREEBNB,Other,6.20544391,Low Volume
Binance,LITBTC,LITBTC,Other,6.07726538,Low Volume
Binance,REZBTC,REZBTC,Other,6.06907601,Low Volume
Binance,SLFBTC,SLFBTC,Other,6.01743492,Low Volume
Binance,GALBTC,GALBTC,Other,6.01360727,Low Volume
Binance,WOOBTC,WOOBTC,Other,5.92577553,Low Volume
Binance,BERABNB,BERABNB,Other,5.89176184,Low Volume
Binance,QIBTC,QIBTC,Other,5.8626275,Low Volume
Binance,DASHBTC,DASHBTC,Other,5.80999398,Low Volume
Binance,ADXBTC,ADXBTC,Other,5.79393986,Low Volume
Binance,STPTBTC,STPTBTC,Other,5.77044667,Low Volume
Binance,PIVXBTC,PIVXBTC,Other,5.62391672,Low Volume
Binance,ZILETH,ZILETH,Other,5.60036753,Low Volume
Binance,WLDBTC,WLDBTC,Other,5.59872765,Low Volume
Binance,KMDBTC,KMDBTC,Other,5.5779199,Low Volume
Binance,GALAETH,GALAETH,Other,5.51079041,Low Volume
Binance,OSMOBTC,OSMOBTC,Other,5.40343706,Low Volume
Binance,MDTBTC,MDTBTC,Other,5.39660914,Low Volume
Binance,MKRBTC,MKRBTC,Other,5.33430152,Low Volume
Binance,PROMBTC,PROMBTC,Other,5.32628854,Low Volume
Binance,AMBBTC,AMBBTC,Other,5.32047182,Low Volume
Binance,LOKABTC,LOKABTC,Other,5.30605806,Low Volume
Binance,TLMBTC,TLMBTC,Other,5.08365885,Low Volume
Binance,VOXELBTC,VOXELBTC,Other,5.02234554,Low Volume
Binance,STXBTC,STXBTC,Other,5.0184136,Low Volume
Binance,OMNIBTC,OMNIBTC,Other,4.9555152,Low Volume
Binance,VIBBTC,VIBBTC,Other,4.88009023,Low Volume
Binance,ETCETH,ETCETH,Other,4.7632403,Low Volume
Binance,TNSRBTC,TNSRBTC,Other,4.65858956,Low Volume
Binance,C98BTC,C98BTC,Other,4.63077361,Low Volume
Binance,NULSBTC,NULSBTC,Other,4.61244101,Low Volume
Binance,SHELLBNB,SHELLBNB,Other,4.58871626,Low Volume
Binance,ORNBTC,ORNBTC,Other,4.58565163,Low Volume
Binance,TWTBTC,TWTBTC,Other,4.57626422,Low Volume
Binance,HARDBTC,HARDBTC,Other,4.56624805,Low Volume
Binance,BETABTC,BETABTC,Other,4.55372735,Low Volume
Binance,CELRBTC,CELRBTC,Other,4.54465085,Low Volume
Binance,GPSBNB,GPSBNB,Other,4.49630637,Low Volume
Binance,FXSBTC,FXSBTC,Other,4.46843472,Low Volume
Binance,CTXCBTC,CTXCBTC,Other,4.40650737,Low Volume
Binance,PONDBTC,PONDBTC,Other,4.36323417,Low Volume
Binance,CHZBNB,CHZBNB,Other,4.36165324,Low Volume
Binance,ICPETH,ICPETH,Other,4.33811141,Low Volume
Binance,MBOXBTC,MBOXBTC,Other,4.33644528,Low Volume
Binance,EGLDETH,EGLDETH,Other,4.32427185,Low Volume
Binance,WBTCETH,WBTCETH,Other,4.2603125,Low Volume
Binance,ALICEBTC,ALICEBTC,Other,4.2603119,Low Volume
Binance,MDXBTC,MDXBTC,Other,4.24632591,Low Volume
Binance,DEGOBTC,DEGOBTC,Other,4.2116431,Low Volume
Binance,IDEXBTC,IDEXBTC,Other,4.15311185,Low Volume
Binance,FRONTBTC,FRONTBTC,Other,4.08266517,Low Volume
Binance,RDNTBTC,RDNTBTC,Other,4.02880887,Low Volume
Binance,CHESSBTC,CHESSBTC,Other,3.99531432,Low Volume
Binance,QUICKBTC,QUICKBTC,Other,3.98067522,Low Volume
Binance,OCEANBTC,OCEANBTC,Other,3.96541218,Low Volume
Binance,OAXBTC,OAXBTC,Other,3.95122264,Low Volume
Binance,LTOBTC,LTOBTC,Other,3.94737858,Low Volume
Binance,VITEBTC,VITEBTC,Other,3.91883697,Low Volume
Binance,IRISBTC,IRISBTC,Other,3.85870627,Low Volume
Binance,TRUBTC,TRUBTC,Other,3.85772219,Low Volume
Binance,BALBTC,BALBTC,Other,3.85305682,Low Volume
Binance,ALCXBTC,ALCXBTC,Other,3.80824355,Low Volume
Binance,BNXBTC,BNXBTC,Other,3.76914553,Low Volume
Binance,NTRNBTC,NTRNBTC,Other,3.62240401,Low Volume
Binance,SYNBTC,SYNBTC,Other,3.6037803,Low Volume
Binance,BARBTC,BARBTC,Other,3.54353617,Low Volume
Binance,SPKBNB,SPKBNB,Other,3.50371091,Low Volume
Binance,MLNBTC,MLNBTC,Other,3.49628269,Low Volume
Binance,VANRYBTC,VANRYBTC,Other,3.4852733,Low Volume
Binance,MITOBNB,MITOBNB,Other,3.42504736,Low Volume
Binance,NEXOBTC,NEXOBTC,Other,3.39897789,Low Volume
Binance,QTUMETH,QTUMETH,Other,3.24842045,Low Volume
Binance,BLURBTC,BLURBTC,Other,3.22434582,Low Volume
Binance,HOTETH,HOTETH,Other,3.16118206,Low Volume
Binance,ATOMETH,ATOMETH,Other,3.13546246,Low Volume
Binance,THEBTC,THEBTC,Other,3.12319453,Low Volume
Binance,ETCBNB,ETCBNB,Other,3.1041659,Low Volume
Binance,UNFIBTC,UNFIBTC,Other,3.07718115,Low Volume
Binance,XLMBTC,XLMBTC,Other,3.07125408,Low Volume
Binance,ACEBTC,ACEBTC,Other,3.03219449,Low Volume
Binance,ACMBTC,ACMBTC,Other,2.99013727,Low Volume
Binance,BADGERBTC,BADGERBTC,Other,2.91253944,Low Volume
Binance,POWRETH,POWRETH,Other,2.8760958,Low Volume
Binance,PSGBTC,PSGBTC,Other,2.85394385,Low Volume
Binance,PDABTC,PDABTC,Other,2.83337998,Low Volume
Binance,LRCETH,LRCETH,Other,2.80099352,Low Volume
Binance,XVSBNB,XVSBNB,Other,2.7898335,Low Volume
Binance,NILBNB,NILBNB,Other,2.77003272,Low Volume
Binance,ASTBTC,ASTBTC,Other,2.75877802,Low Volume
Binance,CYBERBNB,CYBERBNB,Other,2.75600044,Low Volume
Binance,AIBNB,AIBNB,Other,2.6901479,Low Volume
Binance,ETCBTC,ETCBTC,Other,2.67798633,Low Volume
Binance,DOCKBTC,DOCKBTC,Other,2.67227546,Low Volume
Binance,ALPHABTC,ALPHABTC,Other,2.65411375,Low Volume
Binance,FIOBTC,FIOBTC,Other,2.62663067,Low Volume
Binance,EDUBTC,EDUBTC,Other,2.59527896,Low Volume
Binance,RENBTC,RENBTC,Other,2.53750892,Low Volume
Binance,GRTETH,GRTETH,Other,2.4938578,Low Volume
Binance,XAIBTC,XAIBTC,Other,2.4934896,Low Volume
Binance,BLZBTC,BLZBTC,Other,2.46678563,Low Volume
Binance,PORTOBTC,PORTOBTC,Other,2.4315771,Low Volume
Binance,PERPBTC,PERPBTC,Other,2.33300311,Low Volume
Binance,ETHFIBTC,ETHFIBTC,Other,2.33249586,Low Volume
Binance,VICBTC,VICBTC,Other,2.32065635,Low Volume
Binance,LPTBNB,LPTBNB,Other,2.2958728,Low Volume
Binance,IOTXETH,IOTXETH,Other,2.27204795,Low Volume
Binance,LQTYBTC,LQTYBTC,Other,2.2598163,Low Volume
Binance,DCRBTC,DCRBTC,Other,2.2543703,Low Volume
Binance,DYMBTC,DYMBTC,Other,2.21013655,Low Volume
Binance,METISBTC,METISBTC,Other,2.19189314,Low Volume
Binance,ALPACABTC,ALPACABTC,Other,2.1268119,Low Volume
Binance,CHZBTC,CHZBTC,Other,2.12420741,Low Volume
Binance,WCTBNB,WCTBNB,Other,2.10971394,Low Volume
Binance,KERNELBNB,KERNELBNB,Other,2.10543804,Low Volume
Binance,ALPINEBTC,ALPINEBTC,Other,2.09982425,Low Volume
Binance,MEBTC,MEBTC,Other,2.0906464,Low Volume
Binance,LAZIOBTC,LAZIOBTC,Other,2.06153634,Low Volume
Binance,BONDBTC,BONDBTC,Other,1.99877116,Low Volume
Binance,DARBTC,DARBTC,Other,1.96046967,Low Volume
Binance,PIXELBTC,PIXELBTC,Other,1.83244886,Low Volume
Binance,ZENBTC,ZENBTC,Other,1.82732528,Low Volume
Binance,HIGHBTC,HIGHBTC,Other,1.81764633,Low Volume
Binance,RPLBTC,RPLBTC,Other,1.81232976,Low Volume
Binance,0GBNB,0GBNB,Other,1.79031459,Low Volume
Binance,AXSBTC,AXSBTC,Other,1.78816308,Low Volume
Binance,FIROBTC,FIROBTC,Other,1.78140868,Low Volume
Binance,TKOBTC,TKOBTC,Other,1.77315879,Low Volume
Binance,GMXBTC,GMXBTC,Other,1.75727364,Low Volume
Binance,SETH,SETH,Other,1.7308962,Low Volume
Binance,CITYBTC,CITYBTC,Other,1.72182828,Low Volume
Binance,NKNBTC,NKNBTC,Other,1.71330557,Low Volume
Binance,UTKBTC,UTKBTC,Other,1.68477037,Low Volume
Binance,SEIBTC,SEIBTC,Other,1.64098537,Low Volume
Binance,CVXBTC,CVXBTC,Other,1.51418666,Low Volume
Binance,MULTIBTC,MULTIBTC,Other,1.48488242,Low Volume
Binance,EIGENBTC,EIGENBTC,Other,1.44388457,Low Volume
Binance,OPENBNB,OPENBNB,Other,1.41513547,Low Volume
Binance,GNSBTC,GNSBTC,Other,1.413485,Low Volume
Binance,SNXBTC,SNXBTC,Other,1.37826584,Low Volume
Binance,HOMEBNB,HOMEBNB,Other,1.37162422,Low Volume
Binance,HOOKBTC,HOOKBTC,Other,1.367922,Low Volume
Binance,FETBTC,FETBTC,Other,1.36393716,Low Volume
Binance,MOVEBNB,MOVEBNB,Other,1.34152023,Low Volume
Binance,NEARBTC,NEARBTC,Other,1.27615237,Low Volume
Binance,NTRNBNB,NTRNBNB,Other,1.2701826,Low Volume
Binance,RENDERBTC,RENDERBTC,Other,1.2305942,Low Volume
Binance,IOBNB,IOBNB,Other,1.21947585,Low Volume
Binance,ALTBNB,ALTBNB,Other,1.216971,Low Volume
Binance,IMXBTC,IMXBTC,Other,1.19951787,Low Volume
Binance,INITBNB,INITBNB,Other,1.1616203,Low Volume
Binance,INJETH,INJETH,Other,1.15715754,Low Volume
Binance,MANAETH,MANAETH,Other,1.1496906,Low Volume
Binance,CRVBTC,CRVBTC,Other,1.12302122,Low Volume
Binance,APTBTC,APTBTC,Other,1.10980871,Low Volume
Binance,AXSETH,AXSETH,Other,1.10537264,Low Volume
Binance,BNTBTC,BNTBTC,Other,1.08022975,Low Volume
Binance,INJBTC,INJBTC,Other,1.06279001,Low Volume
Binance,ENSBTC,ENSBTC,Other,1.05957334,Low Volume
Binance,EGLDBTC,EGLDBTC,Other,1.04982223,Low Volume
Binance,STEEMBTC,STEEMBTC,Other,1.01890709,Low Volume
Binance,RLCETH,RLCETH,Other,0.99830993,Low Volume
Binance,ZROBTC,ZROBTC,Other,0.99686633,Low Volume
Binance,ARBTC,ARBTC,Other,0.99261131,Low Volume
Binance,LISTABNB,LISTABNB,Other,0.98864543,Low Volume
Binance,KDABTC,KDABTC,Other,0.97787763,Low Volume
Binance,UNIBTC,UNIBTC,Other,0.94087473,Low Volume
Binance,CYBERETH,CYBERETH,Other,0.92180884,Low Volume
Binance,GTCBTC,GTCBTC,Other,0.91078871,Low Volume
Binance,ALGOBTC,ALGOBTC,Other,0.87130564,Low Volume
Binance,HEMIBNB,HEMIBNB,Other,0.85244096,Low Volume
Binance,XTZBTC,XTZBTC,Other,0.85158148,Low Volume
Binance,MTLBTC,MTLBTC,Other,0.84579298,Low Volume
Binance,SLPETH,SLPETH,Other,0.84465577,Low Volume
Binance,BERABTC,BERABTC,Other,0.84426891,Low Volume
Binance,TOWNSBNB,TOWNSBNB,Other,0.82570577,Low Volume
Binance,HAEDALBNB,HAEDALBNB,Other,0.81458611,Low Volume
Binance,SOMIBNB,SOMIBNB,Other,0.81105066,Low Volume
Binance,SAGABTC,SAGABTC,Other,0.77998605,Low Volume
Binance,SKLBTC,SKLBTC,Other,0.77342118,Low Volume
Binance,AGLDBTC,AGLDBTC,Other,0.77276263,Low Volume
Binance,TONBTC,TONBTC,Other,0.74229932,Low Volume
Binance,DATABTC,DATABTC,Other,0.73828417,Low Volume
Binance,FISBTC,FISBTC,Other,0.7139093,Low Volume
Binance,OGBTC,OGBTC,Other,0.70713576,Low Volume
Binance,YGGBTC,YGGBTC,Other,0.69120507,Low Volume
Binance,LABNB,LABNB,Other,0.68645634,Low Volume
Binance,WIFBTC,WIFBTC,Other,0.68603144,Low Volume
Binance,RUNEBTC,RUNEBTC,Other,0.68321681,Low Volume
Binance,SANDBTC,SANDBTC,Other,0.6759956,Low Volume
Binance,SSVETH,SSVETH,Other,0.6729526,Low Volume
Binance,PENDLEBTC,PENDLEBTC,Other,0.64810296,Low Volume
Binance,GALABTC,GALABTC,Other,0.64106722,Low Volume
Binance,PROVEBNB,PROVEBNB,Other,0.63547385,Low Volume
Binance,PHABTC,PHABTC,Other,0.59444422,Low Volume
Binance,LPTBTC,LPTBTC,Other,0.56995469,Low Volume
Binance,BATBTC,BATBTC,Other,0.52459278,Low Volume
Binance,CAKEBTC,CAKEBTC,Other,0.52046582,Low Volume
Binance,ICPBTC,ICPBTC,Other,0.51790396,Low Volume
Binance,REQBTC,REQBTC,Other,0.51026005,Low Volume
Binance,IOTAETH,IOTAETH,Other,0.50318931,Low Volume
Binance,DOLOBNB,DOLOBNB,Other,0.49430819,Low Volume
Binance,APEBTC,APEBTC,Other,0.48353299,Low Volume
Binance,PHBBTC,PHBBTC,Other,0.47931687,Low Volume
Binance,PLUMEBNB,PLUMEBNB,Other,0.47588609,Low Volume
Binance,ARPABTC,ARPABTC,Other,0.46221691,Low Volume
Binance,THETABTC,THETABTC,Other,0.45864016,Low Volume
Binance,KAITOBTC,KAITOBTC,Other,0.45553629,Low Volume
Binance,ATOMBTC,ATOMBTC,Other,0.44920306,Low Volume
Binance,SKYBTC,SKYBTC,Other,0.44169001,Low Volume
Binance,KAVABTC,KAVABTC,Other,0.43175305,Low Volume
Binance,BANANABTC,BANANABTC,Other,0.42047025,Low Volume
Binance,CFXBTC,CFXBTC,Other,0.40622741,Low Volume
Binance,LDOBTC,LDOBTC,Other,0.40439979,Low Volume
Binance,DENTETH,DENTETH,Other,0.4014695,Low Volume
Binance,SAHARABNB,SAHARABNB,Other,0.39514543,Low Volume
Binance,AEVOBTC,AEVOBTC,Other,0.38906445,Low Volume
Binance,CTKBTC,CTKBTC,Other,0.36536814,Low Volume
Binance,BELBTC,BELBTC,Other,0.35495681,Low Volume
Binance,ZKCBNB,ZKCBNB,Other,0.34247136,Low Volume
Binance,DYDXBTC,DYDXBTC,Other,0.33639293,Low Volume
Binance,AUCTIONBTC,AUCTIONBTC,Other,0.33474957,Low Volume
Binance,PYTHBTC,PYTHBTC,Other,0.3339517,Low Volume
Binance,HEIBTC,HEIBTC,Other,0.33188175,Low Volume
Binance,UMABTC,UMABTC,Other,0.32912359,Low Volume
Binance,SUSHIBTC,SUSHIBTC,Other,0.3235415,Low Volume
Binance,ANKRBTC,ANKRBTC,Other,0.31175956,Low Volume
Binance,JSTBTC,JSTBTC,Other,0.30891432,Low Volume
Binance,SUPERBTC,SUPERBTC,Other,0.30793902,Low Volume
Binance,IOTABTC,IOTABTC,Other,0.30655921,Low Volume
Binance,SBTC,SBTC,Other,0.30607747,Low Volume
Binance,KNCBTC,KNCBTC,Other,0.29814742,Low Volume
Binance,AXLBTC,AXLBTC,Other,0.29115784,Low Volume
Binance,SHELLBTC,SHELLBTC,Other,0.29004433,Low Volume
Binance,HIVEBTC,HIVEBTC,Other,0.28766972,Low Volume
Binance,BARDBNB,BARDBNB,Other,0.28716774,Low Volume
Binance,KSMBTC,KSMBTC,Other,0.27550715,Low Volume
Binance,CHRBTC,CHRBTC,Other,0.27125308,Low Volume
Binance,NEOBTC,NEOBTC,Other,0.26934143,Low Volume
Binance,FORTHBTC,FORTHBTC,Other,0.25844578,Low Volume
Binance,TRBBTC,TRBBTC,Other,0.24671528,Low Volume
Binance,SCRTBTC,SCRTBTC,Other,0.2451664,Low Volume
Binance,ORDIBTC,ORDIBTC,Other,0.24356984,Low Volume
Binance,DUSKBTC,DUSKBTC,Other,0.23755366,Low Volume
Binance,QNTBTC,QNTBTC,Other,0.22747767,Low Volume
Binance,YFIBTC,YFIBTC,Other,0.21846701,Low Volume
Binance,1INCHBTC,1INCHBTC,Other,0.21829939,Low Volume
Binance,POLBTC,POLBTC,Other,0.21787615,Low Volume
Binance,SCRBTC,SCRBTC,Other,0.216758,Low Volume
Binance,FLOWBTC,FLOWBTC,Other,0.21667072,Low Volume
Binance,IOBTC,IOBTC,Other,0.20701724,Low Volume
Binance,RVNBTC,RVNBTC,Other,0.20561429,Low Volume
Binance,CELOBTC,CELOBTC,Other,0.20271713,Low Volume
Binance,TIABTC,TIABTC,Other,0.1913819,Low Volume
Binance,HFTBTC,HFTBTC,Other,0.18999975,Low Volume
Binance,OGNBTC,OGNBTC,Other,0.18794424,Low Volume
Binance,VETBTC,VETBTC,Other,0.18416563,Low Volume
Binance,MINABTC,MINABTC,Other,0.18229184,Low Volume
Binance,NFPBTC,NFPBTC,Other,0.18092756,Low Volume
Binance,AUDIOBTC,AUDIOBTC,Other,0.17827797,Low Volume
Binance,2ZBNB,2ZBNB,Other,0.17823682,Low Volume
Binance,XNOBTC,XNOBTC,Other,0.17307146,Low Volume
Binance,ARKMBTC,ARKMBTC,Other,0.17240287,Low Volume
Binance,PYRBTC,PYRBTC,Other,0.17100618,Low Volume
Binance,GRTBTC,GRTBTC,Other,0.16305819,Low Volume
Binance,ILVBTC,ILVBTC,Other,0.16224523,Low Volume
Binance,BBBTC,BBBTC,Other,0.15517571,Low Volume
Binance,RONINBTC,RONINBTC,Other,0.15367546,Low Volume
Binance,OPBTC,OPBTC,Other,0.15348843,Low Volume
Binance,MANABTC,MANABTC,Other,0.15025843,Low Volume
Binance,STGBTC,STGBTC,Other,0.1493837,Low Volume
Binance,ZKBTC,ZKBTC,Other,0.14873181,Low Volume
Binance,CTSIBTC,CTSIBTC,Other,0.14572785,Low Volume
Binance,XVSBTC,XVSBTC,Other,0.14562923,Low Volume
Binance,MAGICBTC,MAGICBTC,Other,0.14064754,Low Volume
Binance,AIBTC,AIBTC,Other,0.13965993,Low Volume
Binance,MOVRBTC,MOVRBTC,Other,0.13398842,Low Volume
Binance,PNUTBTC,PNUTBTC,Other,0.13251813,Low Volume
Binance,SSVBTC,SSVBTC,Other,0.12338372,Low Volume
Binance,COMPBTC,COMPBTC,Other,0.11890115,Low Volume
Binance,MOVEBTC,MOVEBTC,Other,0.11845939,Low Volume
Binance,STORJBTC,STORJBTC,Other,0.11777197,Low Volume
Binance,CYBERBTC,CYBERBTC,Other,0.11579601,Low Volume
Binance,RAREBTC,RAREBTC,Other,0.1156122,Low Volume
Binance,ABTC,ABTC,Other,0.11422217,Low Volume
Binance,API3BTC,API3BTC,Other,0.11295531,Low Volume
Binance,NMRBTC,NMRBTC,Other,0.11277049,Low Volume
Binance,ENJBTC,ENJBTC,Other,0.10792938,Low Volume
Binance,ICXBTC,ICXBTC,Other,0.10782663,Low Volume
Binance,LRCBTC,LRCBTC,Other,0.10572459,Low Volume
Binance,LSKBTC,LSKBTC,Other,0.10315547,Low Volume
Binance,WANBTC,WANBTC,Other,0.1015437,Low Volume
Binance,ARDRBTC,ARDRBTC,Other,0.0999288,Low Volume
Binance,SANTOSBTC,SANTOSBTC,Other,0.09505857,Low Volume
Binance,JOEBTC,JOEBTC,Other,0.09490723,Low Volume
Binance,AVABTC,AVABTC,Other,0.09476687,Low Volume
Binance,QTUMBTC,QTUMBTC,Other,0.08773337,Low Volume
Binance,FLUXBTC,FLUXBTC,Other,0.08577231,Low Volume
Binance,MANTABTC,MANTABTC,Other,0.08510325,Low Volume
Binance,WBTC,WBTC,Other,0.08384088,Low Volume
Binance,OXTBTC,OXTBTC,Other,0.08285402,Low Volume
Binance,SCETH,SCETH,Other,0.07410956,Low Volume
Binance,LAYERBTC,LAYERBTC,Other,0.07286007,Low Volume
Binance,FIDABTC,FIDABTC,Other,0.07187853,Low Volume
Binance,PEOPLEBTC,PEOPLEBTC,Other,0.06921123,Low Volume
Binance,REDBTC,REDBTC,Other,0.0649672,Low Volume
Binance,PORTALBTC,PORTALBTC,Other,0.06383956,Low Volume
Binance,ZRXBTC,ZRXBTC,Other,0.0634871,Low Volume
Binance,RLCBTC,RLCBTC,Other,0.05454756,Low Volume
Binance,GASBTC,GASBTC,Other,0.05433129,Low Volume
Binance,ONTBTC,ONTBTC,Other,0.05346,Low Volume
Binance,POWRBTC,POWRBTC,Other,0.04879396,Low Volume
Binance,BICOBTC,BICOBTC,Other,0.04770647,Low Volume
Binance,TFUELBTC,TFUELBTC,Other,0.046001,Low Volume
Binance,NEWTBNB,NEWTBNB,Other,0.04530144,Low Volume
Binance,GLMBTC,GLMBTC,Other,0.04194334,Low Volume
Binance,SYSBTC,SYSBTC,Other,0.03977769,Low Volume
Binance,IDBTC,IDBTC,Other,0.03760794,Low Volume
Binance,GLMRBTC,GLMRBTC,Other,0.03189459,Low Volume
Binance,AWEBTC,AWEBTC,Other,0.0317204,Low Volume
Binance,BANDBTC,BANDBTC,Other,0.03052615,Low Volume
Binance,ONGBTC,ONGBTC,Other,0.02986221,Low Volume
Binance,SFPBTC,SFPBTC,Other,0.02865042,Low Volume
Binance,STRAXBTC,STRAXBTC,Other,0.0257127,Low Volume
Binance,OMBTC,OMBTC,Other,0.02569534,Low Volume
Binance,ATABTC,ATABTC,Other,0.01350088,Low Volume
Binance,ASTRBTC,ASTRBTC,Other,0.01301154,Low Volume
Binance,ROSEBTC,ROSEBTC,Other,0.0128434,Low Volume
Binance,POLYXBTC,POLYXBTC,Other,0.0120746,Low Volume
Binance,MAVBTC,MAVBTC,Other,0.00805293,Low Volume
Binance,USUALBTC,USUALBTC,Other,0.00677222,Low Volume
Binance,COTIBTC,COTIBTC,Other,0.0057378,Low Volume
Binance,WAXPBTC,WAXPBTC,Other,0.00513452,Low Volume
Binance,SXPBTC,SXPBTC,Other,0.00428627,Low Volume
Binance,FLMBTC,FLMBTC,Other,0.00406625,Low Volume
Binance,RIFBTC,RIFBTC,Other,0.00355802,Low Volume
Binance,DODOBTC,DODOBTC,Other,0.00343813,Low Volume
Binance,GMTBTC,GMTBTC,Other,0.00330251,Low Volume
Binance,IOTXBTC,IOTXBTC,Other,0.00291871,Low Volume
Binance,ACHBTC,ACHBTC,Other,0.00055143,Low Volume
Binance,ALTBTC,ALTBTC,Other,0.000144,Low Volume
Binance,BTTPAX,BTTPAX,Other,0.0,Low Volume
Binance,BTTTUSD,BTTTUSD,Other,0.0,Low Volume
Binance,BTTUSDC,BTTUSDC,Other,0.0,Low Volume
Binance,ONGBNB,ONGBNB,Other,0.0,Low Volume
Binance,HOTBNB,HOTBNB,Other,0.0,Low Volume
Binance,ZRXBNB,ZRXBNB,Other,0.0,Low Volume
Binance,ZECPAX,ZECPAX,Other,0.0,Low Volume
Binance,ZECTUSD,ZECTUSD,Other,0.0,Low Volume
Binance,NEOTUSD,NEOTUSD,Other,0.0,Low Volume
Binance,XZCXRP,XZCXRP,Other,0.0,Low Volume
Binance,PAXTUSD,PAXTUSD,Other,0.0,Low Volume
Binance,USDCTUSD,USDCTUSD,Other,0.0,Low Volume
Binance,USDCPAX,USDCPAX,Other,0.0,Low Volume
Binance,LINKPAX,LINKPAX,Other,0.0,Low Volume
Binance,WAVESTUSD,WAVESTUSD,Other,0.0,Low Volume
Binance,WAVESPAX,WAVESPAX,Other,0.0,Low Volume
Binance,WAVESUSDC,WAVESUSDC,Other,0.0,Low Volume
Binance,BCHABCTUSD,BCHABCTUSD,Other,0.0,Low Volume
Binance,BCHABCPAX,BCHABCPAX,Other,0.0,Low Volume
Binance,ADAPAX,ADAPAX,Other,0.0,Low Volume
Binance,NEOPAX,NEOPAX,Other,0.0,Low Volume
Binance,NANOUSDT,NANO,USDT,0.0,Low Volume
Binance,OMGBNB,OMGBNB,Other,0.0,Low Volume
Binance,ATOMPAX,ATOMPAX,Other,0.0,Low Volume
Binance,ATOMTUSD,ATOMTUSD,Other,0.0,Low Volume
Binance,ETCPAX,ETCPAX,Other,0.0,Low Volume
Binance,ETCTUSD,ETCTUSD,Other,0.0,Low Volume
Binance,BATUSDC,BATUSDC,Other,0.0,Low Volume
Binance,BATPAX,BATPAX,Other,0.0,Low Volume
Binance,PHBUSDC,PHBUSDC,Other,0.0,Low Volume
Binance,PHBTUSD,PHBTUSD,Other,0.0,Low Volume
Binance,PHBPAX,PHBPAX,Other,0.0,Low Volume
Binance,TFUELBNB,TFUELBNB,Other,0.0,Low Volume
Binance,TFUELUSDC,TFUELUSDC,Other,0.0,Low Volume
Binance,TFUELTUSD,TFUELTUSD,Other,0.0,Low Volume
Binance,TFUELPAX,TFUELPAX,Other,0.0,Low Volume
Binance,ONETUSD,ONETUSD,Other,0.0,Low Volume
Binance,ONEPAX,ONEPAX,Other,0.0,Low Volume
Binance,ONEUSDC,ONEUSDC,Other,0.0,Low Volume
Binance,FTMTUSD,FTMTUSD,Other,0.0,Low Volume
Binance,LUNAETH,LUNAETH,Other,0.0,Low Volume
Binance,BTCBBTC,BTCBBTC,Other,0.0,Low Volume
Binance,BCPTTUSD,BCPTTUSD,Other,0.0,Low Volume
Binance,BCPTPAX,BCPTPAX,Other,0.0,Low Volume
Binance,BCPTUSDC,BCPTUSDC,Other,0.0,Low Volume
Binance,ALGOTUSD,ALGOTUSD,Other,0.0,Low Volume
Binance,ALGOPAX,ALGOPAX,Other,0.0,Low Volume
Binance,BCHABCUSDC,BCHABCUSDC,Other,0.0,Low Volume
Binance,BCHSVTUSD,BCHSVTUSD,Other,0.0,Low Volume
Binance,BCHSVPAX,BCHSVPAX,Other,0.0,Low Volume
Binance,BCHSVUSDC,BCHSVUSDC,Other,0.0,Low Volume
Binance,LTCPAX,LTCPAX,Other,0.0,Low Volume
Binance,TRXPAX,TRXPAX,Other,0.0,Low Volume
Binance,ANKRUSDC,ANKRUSDC,Other,0.0,Low Volume
Binance,ONTPAX,ONTPAX,Other,0.0,Low Volume
Binance,WINBTC,WINBTC,Other,0.0,Low Volume
Binance,PHXBNB,PHXBNB,Other,0.0,Low Volume
Binance,HCBTC,HCBTC,Other,0.0,Low Volume
Binance,HCETH,HCETH,Other,0.0,Low Volume
Binance,GOBTC,GOBTC,Other,0.0,Low Volume
Binance,GOBNB,GOBNB,Other,0.0,Low Volume
